	dim	walk	num_walk	p	q	score	std
3795	100.0	10.0	30.0	1.0	0.75	0.728015873015873	0.2218670773233379
3796	100.0	10.0	30.0	1.25	0.75	0.628015873015873	0.29125276754594903
3797	100.0	10.0	30.0	1.5	0.75	0.6137301587301588	0.2901724602531095
3798	100.0	10.0	30.0	1.75	0.75	0.628015873015873	0.29125276754594903
3799	100.0	10.0	30.0	2.0	0.75	0.5946825396825396	0.2646303701471787
3800	100.0	10.0	30.0	0.25	1.0	0.6724603174603174	0.3020376858414035
3801	100.0	10.0	30.0	0.5	1.0	0.728015873015873	0.2218670773233379
3802	100.0	10.0	30.0	0.75	1.0	0.6613492063492064	0.3120975715700047
3803	100.0	10.0	30.0	1.0	1.0	0.628015873015873	0.29125276754594903
3804	100.0	10.0	30.0	1.25	1.0	0.728015873015873	0.2218670773233379
3805	100.0	10.0	30.0	1.5	1.0	0.6803968253968253	0.2541487577795272
3806	100.0	10.0	30.0	1.75	1.0	0.7391269841269841	0.20387591325866497
3807	100.0	10.0	30.0	2.0	1.0	0.6391269841269841	0.2817637038946846
3808	100.0	10.0	30.0	0.25	1.25	0.5613492063492063	0.34594036400763567
3809	100.0	10.0	30.0	0.5	1.25	0.628015873015873	0.29125276754594903
3810	100.0	10.0	30.0	0.75	1.25	0.628015873015873	0.29125276754594903
3811	100.0	10.0	30.0	1.0	1.25	0.7391269841269841	0.20387591325866497
3812	100.0	10.0	30.0	1.25	1.25	0.6391269841269841	0.2817637038946846
3813	100.0	10.0	30.0	1.5	1.25	0.628015873015873	0.29125276754594903
3814	100.0	10.0	30.0	1.75	1.25	0.6248412698412699	0.28121189028218496
3815	100.0	10.0	30.0	2.0	1.25	0.5915079365079364	0.25311962631431334
3816	100.0	10.0	30.0	0.25	1.5	0.6137301587301588	0.2901724602531095
3817	100.0	10.0	30.0	0.5	1.5	0.6946825396825396	0.20271340574250357
3818	100.0	10.0	30.0	0.75	1.5	0.6724603174603174	0.3020376858414035
3819	100.0	10.0	30.0	1.0	1.5	0.628015873015873	0.29125276754594903
3820	100.0	10.0	30.0	1.25	1.5	0.628015873015873	0.29125276754594903
3821	100.0	10.0	30.0	1.5	1.5	0.6137301587301588	0.2901724602531095
3822	100.0	10.0	30.0	1.75	1.5	0.6391269841269841	0.2817637038946846
3823	100.0	10.0	30.0	2.0	1.5	0.728015873015873	0.2218670773233379
3824	100.0	10.0	30.0	0.25	1.75	0.7724603174603175	0.21618209957433304
3825	100.0	10.0	30.0	0.5	1.75	0.728015873015873	0.2218670773233379
3826	100.0	10.0	30.0	0.75	1.75	0.628015873015873	0.29125276754594903
3827	100.0	10.0	30.0	1.0	1.75	0.628015873015873	0.29125276754594903
3828	100.0	10.0	30.0	1.25	1.75	0.6137301587301588	0.2901724602531095
3829	100.0	10.0	30.0	1.5	1.75	0.5946825396825396	0.2646303701471787
3830	100.0	10.0	30.0	1.75	1.75	0.7057936507936508	0.18486171484523314
3831	100.0	10.0	30.0	2.0	1.75	0.5946825396825396	0.2646303701471787
3832	100.0	10.0	30.0	0.25	2.0	0.6613492063492064	0.3120975715700047
3833	100.0	10.0	30.0	0.5	2.0	0.5803968253968254	0.3011161838231912
3834	100.0	10.0	30.0	0.75	2.0	0.628015873015873	0.29125276754594903
3835	100.0	10.0	30.0	1.0	2.0	0.7391269841269841	0.20387591325866497
3836	100.0	10.0	30.0	1.25	2.0	0.728015873015873	0.2218670773233379
3837	100.0	10.0	30.0	1.5	2.0	0.7391269841269841	0.20387591325866497
3838	100.0	10.0	30.0	1.75	2.0	0.7613492063492063	0.23480854522366282
3839	100.0	10.0	30.0	2.0	2.0	0.7391269841269841	0.20387591325866497
3840	100.0	15.0	5.0	0.25	0.25	0.5724603174603174	0.34017470094128666
3841	100.0	15.0	5.0	0.5	0.25	0.6946825396825396	0.20271340574250357
3842	100.0	15.0	5.0	0.75	0.25	0.728015873015873	0.2218670773233379
3843	100.0	15.0	5.0	1.0	0.25	0.5946825396825396	0.3037292462481264
3844	100.0	15.0	5.0	1.25	0.25	0.728015873015873	0.2218670773233379
3845	100.0	15.0	5.0	1.5	0.25	0.7137301587301588	0.22683479658842173
3846	100.0	15.0	5.0	1.75	0.25	0.7724603174603175	0.21618209957433304
3847	100.0	15.0	5.0	2.0	0.25	0.628015873015873	0.29125276754594903
3848	100.0	15.0	5.0	0.25	0.5	0.7391269841269841	0.20387591325866497
3849	100.0	15.0	5.0	0.5	0.5	0.7613492063492063	0.23480854522366282
3850	100.0	15.0	5.0	0.75	0.5	0.7391269841269841	0.20387591325866497
3851	100.0	15.0	5.0	1.0	0.5	0.728015873015873	0.2218670773233379
3852	100.0	15.0	5.0	1.25	0.5	0.6946825396825396	0.20271340574250357
3853	100.0	15.0	5.0	1.5	0.5	0.6724603174603174	0.2162922079594776
3854	100.0	15.0	5.0	1.75	0.5	0.6946825396825396	0.20271340574250357
3855	100.0	15.0	5.0	2.0	0.5	0.728015873015873	0.2218670773233379
3856	100.0	15.0	5.0	0.25	0.75	0.6946825396825396	0.20271340574250357
3857	100.0	15.0	5.0	0.5	0.75	0.5946825396825396	0.2646303701471787
3858	100.0	15.0	5.0	0.75	0.75	0.5946825396825396	0.3037292462481264
3859	100.0	15.0	5.0	1.0	0.75	0.6391269841269841	0.2817637038946846
3860	100.0	15.0	5.0	1.25	0.75	0.728015873015873	0.2218670773233379
3861	100.0	15.0	5.0	1.5	0.75	0.7835714285714286	0.20138661739277264
3862	100.0	15.0	5.0	1.75	0.75	0.7391269841269841	0.20387591325866497
3863	100.0	15.0	5.0	2.0	0.75	0.6137301587301588	0.2901724602531095
3864	100.0	15.0	5.0	0.25	1.0	0.6946825396825396	0.20271340574250357
3865	100.0	15.0	5.0	0.5	1.0	0.728015873015873	0.2218670773233379
3866	100.0	15.0	5.0	0.75	1.0	0.6613492063492064	0.3120975715700047
3867	100.0	15.0	5.0	1.0	1.0	0.7248412698412698	0.21002826778275743
3868	100.0	15.0	5.0	1.25	1.0	0.6946825396825396	0.25162461542930786
3869	100.0	15.0	5.0	1.5	1.0	0.7391269841269841	0.20387591325866497
3870	100.0	15.0	5.0	1.75	1.0	0.6915079365079364	0.18912418651222354
3871	100.0	15.0	5.0	2.0	1.0	0.7137301587301588	0.22683479658842173
3872	100.0	15.0	5.0	0.25	1.25	0.728015873015873	0.2218670773233379
3873	100.0	15.0	5.0	0.5	1.25	0.6946825396825396	0.20271340574250357
3874	100.0	15.0	5.0	0.75	1.25	0.6946825396825396	0.20271340574250357
3875	100.0	15.0	5.0	1.0	1.25	0.7391269841269841	0.20387591325866497
3876	100.0	15.0	5.0	1.25	1.25	0.728015873015873	0.2218670773233379
3877	100.0	15.0	5.0	1.5	1.25	0.628015873015873	0.29125276754594903
3878	100.0	15.0	5.0	1.75	1.25	0.7502380952380953	0.19007366528883368
3879	100.0	15.0	5.0	2.0	1.25	0.6359523809523809	0.2760116301988723
3880	100.0	15.0	5.0	0.25	1.5	0.728015873015873	0.2218670773233379
3881	100.0	15.0	5.0	0.5	1.5	0.6391269841269841	0.2817637038946846
3882	100.0	15.0	5.0	0.75	1.5	0.7724603174603175	0.21618209957433304
3883	100.0	15.0	5.0	1.0	1.5	0.6803968253968253	0.2541487577795272
3884	100.0	15.0	5.0	1.25	1.5	0.6248412698412699	0.28121189028218496
3885	100.0	15.0	5.0	1.5	1.5	0.7391269841269841	0.20387591325866497
3886	100.0	15.0	5.0	1.75	1.5	0.7391269841269841	0.20387591325866497
3887	100.0	15.0	5.0	2.0	1.5	0.6803968253968253	0.2541487577795272
3888	100.0	15.0	5.0	0.25	1.75	0.7724603174603175	0.21618209957433304
3889	100.0	15.0	5.0	0.5	1.75	0.6946825396825396	0.25162461542930786
3890	100.0	15.0	5.0	0.75	1.75	0.6946825396825396	0.20271340574250357
3891	100.0	15.0	5.0	1.0	1.75	0.728015873015873	0.2218670773233379
3892	100.0	15.0	5.0	1.25	1.75	0.7391269841269841	0.20387591325866497
3893	100.0	15.0	5.0	1.5	1.75	0.6581746031746032	0.3030981475107352
3894	100.0	15.0	5.0	1.75	1.75	0.6391269841269841	0.2817637038946846
3895	100.0	15.0	5.0	2.0	1.75	0.7391269841269841	0.20387591325866497
3896	100.0	15.0	5.0	0.25	2.0	0.5391269841269841	0.3117950956282801
3897	100.0	15.0	5.0	0.5	2.0	0.6391269841269841	0.2817637038946846
3898	100.0	15.0	5.0	0.75	2.0	0.6946825396825396	0.25162461542930786
3899	100.0	15.0	5.0	1.0	2.0	0.5946825396825396	0.3037292462481264
3900	100.0	15.0	5.0	1.25	2.0	0.6391269841269841	0.2817637038946846
3901	100.0	15.0	5.0	1.5	2.0	0.7391269841269841	0.20387591325866497
3902	100.0	15.0	5.0	1.75	2.0	0.6137301587301588	0.2901724602531095
3903	100.0	15.0	5.0	2.0	2.0	0.7613492063492063	0.23480854522366282
3904	100.0	15.0	10.0	0.25	0.25	0.6248412698412699	0.28121189028218496
3905	100.0	15.0	10.0	0.5	0.25	0.5724603174603174	0.2669726254057696
3906	100.0	15.0	10.0	0.75	0.25	0.7613492063492063	0.23480854522366282
3907	100.0	15.0	10.0	1.0	0.25	0.7137301587301588	0.22683479658842173
3908	100.0	15.0	10.0	1.25	0.25	0.7391269841269841	0.20387591325866497
3909	100.0	15.0	10.0	1.5	0.25	0.728015873015873	0.2218670773233379
3910	100.0	15.0	10.0	1.75	0.25	0.728015873015873	0.2218670773233379
3911	100.0	15.0	10.0	2.0	0.25	0.6946825396825396	0.25162461542930786
3912	100.0	15.0	10.0	0.25	0.5	0.6137301587301588	0.2901724602531095
3913	100.0	15.0	10.0	0.5	0.5	0.5724603174603174	0.2669726254057696
3914	100.0	15.0	10.0	0.75	0.5	0.7613492063492063	0.23480854522366282
3915	100.0	15.0	10.0	1.0	0.5	0.7613492063492063	0.23480854522366282
3916	100.0	15.0	10.0	1.25	0.5	0.6613492063492064	0.2301313749479843
3917	100.0	15.0	10.0	1.5	0.5	0.4803968253968254	0.3110471366844693
3918	100.0	15.0	10.0	1.75	0.5	0.728015873015873	0.2218670773233379
3919	100.0	15.0	10.0	2.0	0.5	0.7391269841269841	0.20387591325866497
3920	100.0	15.0	10.0	0.25	0.75	0.728015873015873	0.2218670773233379
3921	100.0	15.0	10.0	0.5	0.75	0.5946825396825396	0.3037292462481264
3922	100.0	15.0	10.0	0.75	0.75	0.7137301587301588	0.22683479658842173
3923	100.0	15.0	10.0	1.0	0.75	0.7391269841269841	0.20387591325866497
3924	100.0	15.0	10.0	1.25	0.75	0.5946825396825396	0.3037292462481264
3925	100.0	15.0	10.0	1.5	0.75	0.728015873015873	0.2218670773233379
3926	100.0	15.0	10.0	1.75	0.75	0.7724603174603175	0.21618209957433304
3927	100.0	15.0	10.0	2.0	0.75	0.7057936507936508	0.23747857974508463
3928	100.0	15.0	10.0	0.25	1.0	0.6391269841269841	0.2817637038946846
3929	100.0	15.0	10.0	0.5	1.0	0.7057936507936508	0.18486171484523314
3930	100.0	15.0	10.0	0.75	1.0	0.728015873015873	0.2218670773233379
3931	100.0	15.0	10.0	1.0	1.0	0.6946825396825396	0.20271340574250357
3932	100.0	15.0	10.0	1.25	1.0	0.6946825396825396	0.20271340574250357
3933	100.0	15.0	10.0	1.5	1.0	0.7724603174603175	0.21618209957433304
3934	100.0	15.0	10.0	1.75	1.0	0.6391269841269841	0.2817637038946846
3935	100.0	15.0	10.0	2.0	1.0	0.7391269841269841	0.20387591325866497
3936	100.0	15.0	10.0	0.25	1.25	0.6803968253968253	0.2541487577795272
3937	100.0	15.0	10.0	0.5	1.25	0.728015873015873	0.2218670773233379
3938	100.0	15.0	10.0	0.75	1.25	0.628015873015873	0.29125276754594903
3939	100.0	15.0	10.0	1.0	1.25	0.7391269841269841	0.20387591325866497
3940	100.0	15.0	10.0	1.25	1.25	0.7391269841269841	0.20387591325866497
3941	100.0	15.0	10.0	1.5	1.25	0.7391269841269841	0.20387591325866497
3942	100.0	15.0	10.0	1.75	1.25	0.628015873015873	0.29125276754594903
3943	100.0	15.0	10.0	2.0	1.25	0.6915079365079364	0.18912418651222354
3944	100.0	15.0	10.0	0.25	1.5	0.728015873015873	0.2218670773233379
3945	100.0	15.0	10.0	0.5	1.5	0.7137301587301588	0.22683479658842173
3946	100.0	15.0	10.0	0.75	1.5	0.6391269841269841	0.2817637038946846
3947	100.0	15.0	10.0	1.0	1.5	0.7391269841269841	0.20387591325866497
3948	100.0	15.0	10.0	1.25	1.5	0.728015873015873	0.2218670773233379
3949	100.0	15.0	10.0	1.5	1.5	0.728015873015873	0.2218670773233379
3950	100.0	15.0	10.0	1.75	1.5	0.728015873015873	0.2218670773233379
3951	100.0	15.0	10.0	2.0	1.5	0.628015873015873	0.29125276754594903
3952	100.0	15.0	10.0	0.25	1.75	0.628015873015873	0.29125276754594903
3953	100.0	15.0	10.0	0.5	1.75	0.6391269841269841	0.28611172753824793
3954	100.0	15.0	10.0	0.75	1.75	0.728015873015873	0.2218670773233379
3955	100.0	15.0	10.0	1.0	1.75	0.7137301587301588	0.22683479658842173
3956	100.0	15.0	10.0	1.25	1.75	0.7391269841269841	0.20387591325866497
3957	100.0	15.0	10.0	1.5	1.75	0.728015873015873	0.2218670773233379
3958	100.0	15.0	10.0	1.75	1.75	0.728015873015873	0.2218670773233379
3959	100.0	15.0	10.0	2.0	1.75	0.628015873015873	0.29125276754594903
3960	100.0	15.0	10.0	0.25	2.0	0.728015873015873	0.2218670773233379
3961	100.0	15.0	10.0	0.5	2.0	0.7391269841269841	0.20387591325866497
3962	100.0	15.0	10.0	0.75	2.0	0.7391269841269841	0.20387591325866497
3963	100.0	15.0	10.0	1.0	2.0	0.6724603174603174	0.2162922079594776
3964	100.0	15.0	10.0	1.25	2.0	0.7057936507936508	0.18486171484523314
3965	100.0	15.0	10.0	1.5	2.0	0.7581746031746032	0.22412845957066402
3966	100.0	15.0	10.0	1.75	2.0	0.7391269841269841	0.20387591325866497
3967	100.0	15.0	10.0	2.0	2.0	0.6613492063492064	0.2301313749479843
3968	100.0	15.0	15.0	0.25	0.25	0.7137301587301588	0.22683479658842173
3969	100.0	15.0	15.0	0.5	0.25	0.7391269841269841	0.20387591325866497
3970	100.0	15.0	15.0	0.75	0.25	0.7391269841269841	0.20387591325866497
3971	100.0	15.0	15.0	1.0	0.25	0.7581746031746032	0.22412845957066402
3972	100.0	15.0	15.0	1.25	0.25	0.7613492063492063	0.23480854522366282
3973	100.0	15.0	15.0	1.5	0.25	0.7391269841269841	0.20387591325866497
3974	100.0	15.0	15.0	1.75	0.25	0.7613492063492063	0.23480854522366282
3975	100.0	15.0	15.0	2.0	0.25	0.7137301587301588	0.22683479658842173
3976	100.0	15.0	15.0	0.25	0.5	0.7248412698412698	0.21002826778275743
3977	100.0	15.0	15.0	0.5	0.5	0.728015873015873	0.2218670773233379
3978	100.0	15.0	15.0	0.75	0.5	0.6946825396825396	0.20271340574250357
3979	100.0	15.0	15.0	1.0	0.5	0.6946825396825396	0.20271340574250357
3980	100.0	15.0	15.0	1.25	0.5	0.5803968253968254	0.2616270894575324
3981	100.0	15.0	15.0	1.5	0.5	0.728015873015873	0.2218670773233379
3982	100.0	15.0	15.0	1.75	0.5	0.728015873015873	0.2218670773233379
3983	100.0	15.0	15.0	2.0	0.5	0.7137301587301588	0.22683479658842173
3984	100.0	15.0	15.0	0.25	0.75	0.6137301587301588	0.2901724602531095
3985	100.0	15.0	15.0	0.5	0.75	0.7391269841269841	0.20387591325866497
3986	100.0	15.0	15.0	0.75	0.75	0.7613492063492063	0.23480854522366282
3987	100.0	15.0	15.0	1.0	0.75	0.628015873015873	0.29125276754594903
3988	100.0	15.0	15.0	1.25	0.75	0.7137301587301588	0.22683479658842173
3989	100.0	15.0	15.0	1.5	0.75	0.6057936507936508	0.2556023939133795
3990	100.0	15.0	15.0	1.75	0.75	0.7724603174603175	0.21618209957433304
3991	100.0	15.0	15.0	2.0	0.75	0.6057936507936508	0.2556023939133795
3992	100.0	15.0	15.0	0.25	1.0	0.7057936507936508	0.18486171484523314
3993	100.0	15.0	15.0	0.5	1.0	0.6946825396825396	0.25162461542930786
3994	100.0	15.0	15.0	0.75	1.0	0.7248412698412698	0.21002826778275743
3995	100.0	15.0	15.0	1.0	1.0	0.7137301587301588	0.22683479658842173
3996	100.0	15.0	15.0	1.25	1.0	0.628015873015873	0.29125276754594903
3997	100.0	15.0	15.0	1.5	1.0	0.7391269841269841	0.20387591325866497
3998	100.0	15.0	15.0	1.75	1.0	0.7391269841269841	0.20387591325866497
3999	100.0	15.0	15.0	2.0	1.0	0.6057936507936508	0.2556023939133795
4000	100.0	15.0	15.0	0.25	1.25	0.7137301587301588	0.22683479658842173
4001	100.0	15.0	15.0	0.5	1.25	0.6946825396825396	0.25162461542930786
4002	100.0	15.0	15.0	0.75	1.25	0.6724603174603174	0.3020376858414035
4003	100.0	15.0	15.0	1.0	1.25	0.728015873015873	0.2218670773233379
4004	100.0	15.0	15.0	1.25	1.25	0.628015873015873	0.29125276754594903
4005	100.0	15.0	15.0	1.5	1.25	0.6946825396825396	0.20271340574250357
4006	100.0	15.0	15.0	1.75	1.25	0.7391269841269841	0.20387591325866497
4007	100.0	15.0	15.0	2.0	1.25	0.728015873015873	0.2218670773233379
4008	100.0	15.0	15.0	0.25	1.5	0.7724603174603175	0.21618209957433304
4009	100.0	15.0	15.0	0.5	1.5	0.728015873015873	0.2218670773233379
4010	100.0	15.0	15.0	0.75	1.5	0.628015873015873	0.29125276754594903
4011	100.0	15.0	15.0	1.0	1.5	0.7248412698412698	0.21002826778275743
4012	100.0	15.0	15.0	1.25	1.5	0.728015873015873	0.2218670773233379
4013	100.0	15.0	15.0	1.5	1.5	0.728015873015873	0.2218670773233379
4014	100.0	15.0	15.0	1.75	1.5	0.728015873015873	0.2218670773233379
4015	100.0	15.0	15.0	2.0	1.5	0.6946825396825396	0.20271340574250357
4016	100.0	15.0	15.0	0.25	1.75	0.7248412698412698	0.21002826778275743
4017	100.0	15.0	15.0	0.5	1.75	0.7613492063492063	0.23480854522366282
4018	100.0	15.0	15.0	0.75	1.75	0.6137301587301588	0.2901724602531095
4019	100.0	15.0	15.0	1.0	1.75	0.728015873015873	0.2218670773233379
4020	100.0	15.0	15.0	1.25	1.75	0.6946825396825396	0.20271340574250357
4021	100.0	15.0	15.0	1.5	1.75	0.7724603174603175	0.21618209957433304
4022	100.0	15.0	15.0	1.75	1.75	0.728015873015873	0.2218670773233379
4023	100.0	15.0	15.0	2.0	1.75	0.5946825396825396	0.2646303701471787
4024	100.0	15.0	15.0	0.25	2.0	0.728015873015873	0.2218670773233379
4025	100.0	15.0	15.0	0.5	2.0	0.628015873015873	0.29125276754594903
4026	100.0	15.0	15.0	0.75	2.0	0.628015873015873	0.29125276754594903
4027	100.0	15.0	15.0	1.0	2.0	0.728015873015873	0.2218670773233379
4028	100.0	15.0	15.0	1.25	2.0	0.7724603174603175	0.21618209957433304
4029	100.0	15.0	15.0	1.5	2.0	0.6391269841269841	0.2817637038946846
4030	100.0	15.0	15.0	1.75	2.0	0.6391269841269841	0.2817637038946846
4031	100.0	15.0	15.0	2.0	2.0	0.6946825396825396	0.25162461542930786
4032	100.0	15.0	20.0	0.25	0.25	0.628015873015873	0.29125276754594903
4033	100.0	15.0	20.0	0.5	0.25	0.7613492063492063	0.23480854522366282
4034	100.0	15.0	20.0	0.75	0.25	0.7613492063492063	0.23480854522366282
4035	100.0	15.0	20.0	1.0	0.25	0.7391269841269841	0.20387591325866497
4036	100.0	15.0	20.0	1.25	0.25	0.5803968253968254	0.2616270894575324
4037	100.0	15.0	20.0	1.5	0.25	0.7248412698412698	0.21002826778275743
4038	100.0	15.0	20.0	1.75	0.25	0.628015873015873	0.29125276754594903
4039	100.0	15.0	20.0	2.0	0.25	0.6803968253968253	0.205838210395093
4040	100.0	15.0	20.0	0.25	0.5	0.7137301587301588	0.22683479658842173
4041	100.0	15.0	20.0	0.5	0.5	0.6137301587301588	0.2901724602531095
4042	100.0	15.0	20.0	0.75	0.5	0.728015873015873	0.2218670773233379
4043	100.0	15.0	20.0	1.0	0.5	0.6803968253968253	0.205838210395093
4044	100.0	15.0	20.0	1.25	0.5	0.6391269841269841	0.2817637038946846
4045	100.0	15.0	20.0	1.5	0.5	0.5724603174603174	0.2669726254057696
4046	100.0	15.0	20.0	1.75	0.5	0.6946825396825396	0.20271340574250357
4047	100.0	15.0	20.0	2.0	0.5	0.7137301587301588	0.22683479658842173
4048	100.0	15.0	20.0	0.25	0.75	0.728015873015873	0.2218670773233379
4049	100.0	15.0	20.0	0.5	0.75	0.6248412698412699	0.28121189028218496
4050	100.0	15.0	20.0	0.75	0.75	0.628015873015873	0.29125276754594903
4051	100.0	15.0	20.0	1.0	0.75	0.628015873015873	0.29125276754594903
4052	100.0	15.0	20.0	1.25	0.75	0.7391269841269841	0.20387591325866497
4053	100.0	15.0	20.0	1.5	0.75	0.5946825396825396	0.2646303701471787
4054	100.0	15.0	20.0	1.75	0.75	0.6803968253968253	0.2541487577795272
4055	100.0	15.0	20.0	2.0	0.75	0.6137301587301588	0.2901724602531095
4056	100.0	15.0	20.0	0.25	1.0	0.647063492063492	0.3126166297854977
4057	100.0	15.0	20.0	0.5	1.0	0.6613492063492064	0.3120975715700047
4058	100.0	15.0	20.0	0.75	1.0	0.6391269841269841	0.2817637038946846
4059	100.0	15.0	20.0	1.0	1.0	0.7391269841269841	0.20387591325866497
4060	100.0	15.0	20.0	1.25	1.0	0.6057936507936508	0.2556023939133795
4061	100.0	15.0	20.0	1.5	1.0	0.728015873015873	0.2218670773233379
4062	100.0	15.0	20.0	1.75	1.0	0.6391269841269841	0.2817637038946846
4063	100.0	15.0	20.0	2.0	1.0	0.6946825396825396	0.20271340574250357
4064	100.0	15.0	20.0	0.25	1.25	0.728015873015873	0.2218670773233379
4065	100.0	15.0	20.0	0.5	1.25	0.6391269841269841	0.2817637038946846
4066	100.0	15.0	20.0	0.75	1.25	0.6391269841269841	0.2817637038946846
4067	100.0	15.0	20.0	1.0	1.25	0.6613492063492064	0.3120975715700047
4068	100.0	15.0	20.0	1.25	1.25	0.7391269841269841	0.20387591325866497
4069	100.0	15.0	20.0	1.5	1.25	0.7057936507936508	0.18486171484523314
4070	100.0	15.0	20.0	1.75	1.25	0.628015873015873	0.29125276754594903
4071	100.0	15.0	20.0	2.0	1.25	0.728015873015873	0.2218670773233379
4072	100.0	15.0	20.0	0.25	1.5	0.728015873015873	0.2218670773233379
4073	100.0	15.0	20.0	0.5	1.5	0.628015873015873	0.29125276754594903
4074	100.0	15.0	20.0	0.75	1.5	0.6946825396825396	0.25162461542930786
4075	100.0	15.0	20.0	1.0	1.5	0.7724603174603175	0.21618209957433304
4076	100.0	15.0	20.0	1.25	1.5	0.7391269841269841	0.20387591325866497
4077	100.0	15.0	20.0	1.5	1.5	0.7391269841269841	0.20387591325866497
4078	100.0	15.0	20.0	1.75	1.5	0.5946825396825396	0.2646303701471787
4079	100.0	15.0	20.0	2.0	1.5	0.728015873015873	0.2218670773233379
4080	100.0	15.0	20.0	0.25	1.75	0.7137301587301588	0.22683479658842173
4081	100.0	15.0	20.0	0.5	1.75	0.6613492063492064	0.3120975715700047
4082	100.0	15.0	20.0	0.75	1.75	0.7137301587301588	0.22683479658842173
4083	100.0	15.0	20.0	1.0	1.75	0.628015873015873	0.29125276754594903
4084	100.0	15.0	20.0	1.25	1.75	0.6391269841269841	0.2817637038946846
4085	100.0	15.0	20.0	1.5	1.75	0.5803968253968254	0.2616270894575324
4086	100.0	15.0	20.0	1.75	1.75	0.628015873015873	0.29125276754594903
4087	100.0	15.0	20.0	2.0	1.75	0.628015873015873	0.29125276754594903
4088	100.0	15.0	20.0	0.25	2.0	0.6137301587301588	0.2901724602531095
4089	100.0	15.0	20.0	0.5	2.0	0.7391269841269841	0.20387591325866497
4090	100.0	15.0	20.0	0.75	2.0	0.7248412698412698	0.21002826778275743
4091	100.0	15.0	20.0	1.0	2.0	0.7613492063492063	0.23480854522366282
4092	100.0	15.0	20.0	1.25	2.0	0.728015873015873	0.2218670773233379
4093	100.0	15.0	20.0	1.5	2.0	0.7613492063492063	0.23480854522366282
4094	100.0	15.0	20.0	1.75	2.0	0.7613492063492063	0.23480854522366282
4095	100.0	15.0	20.0	2.0	2.0	0.7391269841269841	0.20387591325866497
4096	100.0	15.0	30.0	0.25	0.25	0.5803968253968254	0.2616270894575324
4097	100.0	15.0	30.0	0.5	0.25	0.6391269841269841	0.2817637038946846
4098	100.0	15.0	30.0	0.75	0.25	0.728015873015873	0.2218670773233379
4099	100.0	15.0	30.0	1.0	0.25	0.747063492063492	0.24148800965212439
4100	100.0	15.0	30.0	1.25	0.25	0.728015873015873	0.2218670773233379
4101	100.0	15.0	30.0	1.5	0.25	0.747063492063492	0.24148800965212439
4102	100.0	15.0	30.0	1.75	0.25	0.6946825396825396	0.25162461542930786
4103	100.0	15.0	30.0	2.0	0.25	0.7613492063492063	0.23480854522366282
4104	100.0	15.0	30.0	0.25	0.5	0.6137301587301588	0.2901724602531095
4105	100.0	15.0	30.0	0.5	0.5	0.6915079365079364	0.18912418651222354
4106	100.0	15.0	30.0	0.75	0.5	0.4803968253968254	0.2729983498437028
4107	100.0	15.0	30.0	1.0	0.5	0.728015873015873	0.2218670773233379
4108	100.0	15.0	30.0	1.25	0.5	0.7248412698412698	0.21002826778275743
4109	100.0	15.0	30.0	1.5	0.5	0.6613492063492064	0.3120975715700047
4110	100.0	15.0	30.0	1.75	0.5	0.6391269841269841	0.2817637038946846
4111	100.0	15.0	30.0	2.0	0.5	0.7137301587301588	0.22683479658842173
4112	100.0	15.0	30.0	0.25	0.75	0.7391269841269841	0.20387591325866497
4113	100.0	15.0	30.0	0.5	0.75	0.7137301587301588	0.22683479658842173
4114	100.0	15.0	30.0	0.75	0.75	0.728015873015873	0.2218670773233379
4115	100.0	15.0	30.0	1.0	0.75	0.6057936507936508	0.29589661369551473
4116	100.0	15.0	30.0	1.25	0.75	0.528015873015873	0.316909055103115
4117	100.0	15.0	30.0	1.5	0.75	0.628015873015873	0.29125276754594903
4118	100.0	15.0	30.0	1.75	0.75	0.628015873015873	0.29125276754594903
4119	100.0	15.0	30.0	2.0	0.75	0.6613492063492064	0.3120975715700047
4120	100.0	15.0	30.0	0.25	1.0	0.6915079365079364	0.24081150335092494
4121	100.0	15.0	30.0	0.5	1.0	0.7613492063492063	0.23480854522366282
4122	100.0	15.0	30.0	0.75	1.0	0.7391269841269841	0.20387591325866497
4123	100.0	15.0	30.0	1.0	1.0	0.628015873015873	0.29125276754594903
4124	100.0	15.0	30.0	1.25	1.0	0.6137301587301588	0.2901724602531095
4125	100.0	15.0	30.0	1.5	1.0	0.6137301587301588	0.2901724602531095
4126	100.0	15.0	30.0	1.75	1.0	0.7391269841269841	0.20387591325866497
4127	100.0	15.0	30.0	2.0	1.0	0.7391269841269841	0.20387591325866497
4128	100.0	15.0	30.0	0.25	1.25	0.6724603174603174	0.3020376858414035
4129	100.0	15.0	30.0	0.5	1.25	0.7613492063492063	0.23480854522366282
4130	100.0	15.0	30.0	0.75	1.25	0.7137301587301588	0.22683479658842173
4131	100.0	15.0	30.0	1.0	1.25	0.7391269841269841	0.20387591325866497
4132	100.0	15.0	30.0	1.25	1.25	0.6137301587301588	0.2901724602531095
4133	100.0	15.0	30.0	1.5	1.25	0.628015873015873	0.29125276754594903
4134	100.0	15.0	30.0	1.75	1.25	0.5946825396825396	0.2646303701471787
4135	100.0	15.0	30.0	2.0	1.25	0.6803968253968253	0.205838210395093
4136	100.0	15.0	30.0	0.25	1.5	0.6137301587301588	0.2901724602531095
4137	100.0	15.0	30.0	0.5	1.5	0.6391269841269841	0.2817637038946846
